query_id,bm25_ms,knn_ms,fusion_ms,rerank_ms,total_ms
Q000035,35.439499999995405,24.123957999989894,0.0511660000199754,4470.628500000003,4530.243124000009
Q000036,26.21541700000307,23.31062499999348,0.0505840000073476,4457.551666,4507.128292000004
Q000037,35.191125000011425,27.312457999983053,0.06100000001652,4721.430584000018,4783.995167000029
Q000038,38.371041999994304,34.07529099999351,0.0707499999919036,4551.034291000007,4623.551373999987
Q000039,30.771750000013753,24.33541700000319,0.0587910000149349,4438.973666999999,4494.139625000031
Q000040,28.547500000001943,30.869499999994332,0.0613750000013624,4580.332791000018,4639.811166000016
Q000041,104.98704100001532,103.25379200000384,0.0573330000008809,4495.9652919999935,4704.263458000014
Q000042,27.51416699999254,27.596291000008932,0.0596250000057807,4432.86033299998,4488.030415999987
Q000043,29.25554100002614,25.58608300000742,0.0533329999825582,4342.727625000009,4397.6225820000245
Q000044,28.473999999988564,25.2165830000024,0.050665999992816,4181.619582999985,4235.360831999969
Q000045,26.343166000003748,27.93737499999338,0.054374999990614,4677.5905410000005,4731.9254569999885
Q000046,42.015875000004144,27.74462499999686,0.0646669999753157,5122.71312499999,5192.5382919999665
Q000047,39.08866599999783,36.62358299999369,0.0518340000041916,4575.488624999991,4651.252707999986
Q000048,38.91879100001461,32.19837500000722,0.0773329999788074,4499.012291999975,4570.206790999975
Q000049,33.538374999977805,31.866667000002735,0.052916000015557,4392.363125000003,4457.821082999999
Q000050,48.36595899999452,36.03800000001911,0.052707999998347,4412.517250000008,4496.97391700002
Q000051,47.803041999998186,32.33120799998801,0.0515840000048228,4717.709875000026,4797.895709000017
Q000052,74.4046659999924,49.546167000016794,0.0941659999966759,4224.602791999985,4348.647790999991
Q000053,40.16083300001583,38.91195799997149,0.048208999999133,4126.821791999987,4205.942791999973
Q000054,52.42879200000061,28.875083000002633,0.0483339999846066,4620.177666000018,4701.529875000006
Q000055,39.22858300001053,40.787958000009894,0.0701660000004267,4733.325624999963,4813.4123319999835
Q000056,50.21320899999182,27.832667000041056,0.0428339999984928,4408.625999999969,4486.71471
Q000057,49.71633399998154,35.86887499994873,0.0469169999632868,5054.708167000001,5140.340292999894
Q000058,41.774667000026966,63.714957999991384,0.1055000000178552,4099.83545800003,4205.430583000066
Q000059,50.11995899997146,37.590667000017675,0.0549590000105126,4028.638458000046,4116.404043000046
Q000060,38.05212499997879,33.44041599996217,0.0483339999846066,4447.624125000004,4519.16499999993
Q000061,48.871207999980015,31.179249999979675,0.0582079999844609,4913.775584000006,4993.88424999995
Q000062,45.33633299996609,35.605791000023146,0.0707919999740624,4628.383999999983,4709.396915999946
Q000063,57.40687499996966,51.52866700001368,0.0742500000114887,6066.860041999973,6175.869833999968
Q000064,52.29229099995791,45.12950000003002,0.0676249999855826,5580.556749999971,5678.046165999944
Q000065,56.90079200002174,36.698375000014494,0.0890840000238313,4593.243541999982,4686.931793000042
Q000066,53.70458300001246,50.988541999970494,0.054583000007824,4255.097291000027,4359.844999000018
Q000067,44.36641600000257,33.73070799995048,0.0512089999915588,4083.4943749999866,4161.642707999931
Q000068,43.297499999994216,34.92116699999315,0.0483750000057625,4401.2470829999875,4479.514124999981
Q000069,47.78108400000747,32.09316699997089,0.0694590000307471,4676.373709000018,4756.317419000026
Q000070,51.54258300001402,42.952041999967605,0.0695829999699526,4968.954417000021,5063.518624999972
Q000071,59.20262500001172,37.914999999998145,0.0607910000098854,4843.347208000012,4940.525624000032
Q000072,123.79112499996836,137.19529100001182,0.0753330000407004,4765.47233399998,5026.5340830000005
Q000073,38.58983300000318,27.971915999955858,0.0574590000042007,4655.365833000019,4721.985040999982
Q000074,52.92400000001862,38.43737500000088,0.0857079999718735,4301.318457999969,4392.765540999961
Q000075,41.911957999957394,33.15487499997971,0.0579169999923578,5864.742916000012,5939.867665999942
Q000076,51.714000000004035,35.46837499999356,0.0772500000039144,5037.048708000043,5124.3083330000445
Q000077,39.029874999982894,28.13116700002638,0.0498339999808195,4310.820207999996,4378.031083999986
Q000078,64.52745799998638,20.322541999973964,0.0559169999974074,4746.022374999995,4830.928291999953
Q000079,39.05204199998025,25.477749999993193,0.0678750000133732,4630.40275000003,4695.0004170000175
Q000080,20.12270799997395,21.104165999986435,0.0430000000051222,4293.337332999954,4334.607206999919
Q000081,20.535041000016463,24.435917000005247,0.0511669999809782,4265.929249999999,4310.951375000002
Q000082,25.863875000027292,25.81312499995647,0.0558340000225143,5269.683249999957,5321.416083999964
Q000083,51.25966700001072,23.58387499998571,0.0682499999697938,5218.210208000017,5293.121999999983
Q000084,56.385082999952374,40.430084000036,0.069375000009586,4340.330458999972,4437.21500099997
Q000085,38.76412500000015,38.50366699998631,0.0744579999718553,5028.062750000004,5105.4049999999625
Q000086,51.7798340000013,35.77404100002468,0.0707909999846378,4875.751207999997,4963.375874000008
Q000087,37.99841700003981,38.412750000020424,0.1063340000087009,4529.840290999971,4606.357792000041
Q000088,44.05395800000633,43.58412499999531,0.0807910000162337,5390.433792000011,5478.152666000029
Q000089,203.73129099999687,87.85479199997326,0.0759580000249116,4721.621625000012,5013.283666000007
Q000090,34.360916000025554,29.54158400001461,0.06079199999931,4647.384665999994,4711.347958000033
Q000091,36.322374999997464,36.64224999999987,0.0616250000007312,4431.378291999977,4504.404541999975
Q000092,32.80254200001309,28.30237500000976,0.0617910000073607,5500.869792000003,5562.036500000033
Q000093,45.2845410000009,29.645166999955563,0.0498339999808195,4481.785749999972,4556.765291999909
Q000094,42.393040999968434,31.824167000024772,0.0514999999836618,4923.525041999994,4997.793749999971
Q000095,28.270000000020445,31.178583000041726,0.058749999993779,4337.202042000001,4396.709375000057
Q000096,68.73854100001608,54.63937500002203,0.0537500000064028,4232.299917000035,4355.731583000079
Q000097,34.401415999980145,31.641291000028104,0.0588330000255155,7651.29720799996,7717.398747999994
Q000098,51.38854100005119,29.676375000008193,0.0628749999691535,4705.6515000000445,4786.7792910000735
Q000099,36.82800000001407,31.163166999988334,0.0602499999899919,4684.240749999958,4752.2921669999505
Q000100,45.20212500000298,35.60829200000626,0.0577079999857232,5972.586291000027,6053.454416000022
Q000101,45.302416999959405,34.626917000025514,0.052707999998347,4165.854833000026,4245.836875000009
Q000102,34.440499999959684,33.54187500002581,0.0521250000247164,4526.360082999986,4594.394582999996
Q000103,42.935874999955104,32.51154099996256,0.0487079999516026,5394.668249999939,5470.164373999808
Q000104,65.36166599994431,42.18829100000221,0.119583000014245,5266.34604100002,5374.015580999981
Q000105,35.31433399996331,28.7794580000309,0.0602499999331485,5018.754124999987,5082.908166999914
Q000106,45.34987500005627,32.52250000002732,0.0665829999206835,4411.239667000018,4489.178625000022
Q000107,50.31033299997034,43.31141599993771,0.0501670000403464,5996.259624999993,6089.931540999942
Q000108,212.89095800000268,173.1470839999929,0.094542000056208,5678.931541999987,6065.064126000038
Q000109,37.34420900002533,30.613291999998182,0.0476660000003903,4462.775125000007,4530.780292000031
Q000110,33.64758299994719,39.02558299989778,0.0576250000676736,4245.740542000021,4318.471332999934
Q000111,34.689999999955035,28.829749999999876,0.049958999966293,5277.392415999998,5340.962124999919
Q000112,56.85649999998077,36.19958299998416,0.0732089999928575,5105.811042000028,5198.940333999985
Q000113,105.50791600000053,153.14916600000038,0.04574999999995555,4583.947167,4842.649999000001
Q000114,39.33791599999914,32.76841699999977,0.04312499999947761,4385.909625,4458.059082999998
Q000115,34.989542000001705,25.38416699999857,0.04587500000141631,4559.058167,4619.477751000002
Q000116,34.05349999999885,32.87133399999931,0.050249999997475925,4425.053500000001,4492.028583999997
Q000117,27.8823339999974,23.88195800000048,0.04870800000134068,4384.498875000002,4436.311875000001
Q000118,37.36591600000594,25.536250000001814,0.045624999998494786,4586.216750000005,4649.164541000011
Q000119,36.69216699999822,31.685875000000863,0.045374999999125976,4663.772707999996,4732.196124999994
Q000120,38.888000000000034,24.340250000001618,0.062333999998998024,4454.443249999997,4517.733833999997
Q000121,38.48383399999733,31.804250000000422,0.03954199999611774,4387.859333000001,4458.186958999995
Q000122,29.6713749999995,43.157790999998724,0.05979200000183482,4146.546542000003,4219.435500000003
Q000123,29.02245800000003,27.356040999997333,0.048915999997234394,4360.431499999997,4416.858914999992
Q000124,52.0757500000002,31.594082999994555,0.049291999999923064,4151.1733330000025,4234.8924579999975
Q000125,29.084582999999498,26.145749999997747,0.059000000000253294,4039.634167000003,4094.9235000000003
Q000126,29.944583000002467,21.547458000000574,0.04379099999596292,4054.551250000003,4106.087082000002
Q000127,25.220707999991987,21.425290999999902,0.05000000000165983,4602.637708000003,4649.333706999996
Q000128,46.014291999995294,39.91599999999096,0.057792000006884336,4383.064916999999,4469.053000999992
Q000129,28.989875000007714,27.488665999996442,0.06433400000105394,4468.491333000003,4525.034208000008
Q000130,23.497917000000257,21.7033750000013,0.05199999999661031,4055.4355839999944,4100.688875999993
Q000131,23.018958999998063,23.02058399999396,0.0527500000089276,4327.491916,4373.584209000001
Q000132,38.89604200000463,23.82008400000757,0.04916700000023866,4181.092875000005,4243.858168000017
Q000133,27.228624999992235,20.870625000000587,0.05724999999756619,4581.19854200001,4629.355042
Q000134,41.93675000000496,25.42850000000385,0.05020800000465897,4274.257083999999,4341.672542000012
Q000135,32.08670899999788,24.09304200000406,0.050833999992505596,4058.730708999988,4114.961293999982
Q000136,26.887291999997842,21.108583999989605,0.05787499999598822,4038.700042000002,4086.7537929999858
Q000137,47.54320899999698,35.49499999999739,0.05458299999361316,4251.013958000001,4334.106749999989
Q000138,24.72641699999656,23.43550000000505,0.07941700000912988,4281.4274999999925,4329.668834000004
Q000139,39.986291999994705,24.036832999996705,0.04545899999186531,4322.811333999994,4386.879917999977
Q000140,34.18879099999117,21.130041999981586,0.08195899999918765,4350.6522090000035,4406.053000999976
Q000141,34.441624999999476,27.597291999995832,0.056916999994882644,5632.509416999994,5694.6052509999845
Q000142,57.67025000000103,27.455291999984865,0.08179200000313358,4275.199624999999,4360.406958999988
Q000143,24.836791999973684,19.814834000015935,0.05054199999676712,5117.745541000005,5162.447708999991
Q000144,143.5815410000032,31.130458999996335,0.08174999999255306,4053.0326250000144,4227.826375000006
Q000145,37.991958999981534,26.596208000000843,0.057167000022673164,5361.015624999993,5425.660958999998
Q000146,31.73958299998958,20.905292000009013,0.0631249999969441,5002.152875000007,5054.860875000002
Q000147,32.80449999999746,26.044334000005165,0.05491600001050756,4341.709791999989,4400.613542000002
Q000148,27.102291999995032,23.698125000009895,0.06295899999031462,4957.088792000008,5007.952168000003
Q000149,31.720750000005182,26.40070900000069,0.051958000000240645,4281.584583000012,4339.758000000018
Q000150,26.76620800002638,26.046707999995533,0.04545900000607617,4339.626249999981,4392.484625000009
Q000151,44.71795799997835,22.089833000023873,0.060916000023780725,5164.627709000001,5231.496416000027
Q000152,41.58345799999097,29.710124999979826,0.0543330000084552,5004.3832080000075,5075.731123999987
Q000153,65.65220799998883,29.11595800000555,0.07591700000375567,4669.713000000002,4764.557083
Q000154,33.13816700000416,28.871250000008786,0.07654099999854225,4588.6427080000085,4650.72866600002
Q000155,38.681249999996226,28.345791999981884,0.05300000000829641,4579.604458999995,4646.6845009999815
Q000156,25.301458000001276,28.471166999992192,0.06616699999995035,4540.590709000015,4594.429501000008
Q000157,30.843374999989237,24.748584000008123,0.06241699998099648,5141.833042000002,5197.487417999981
Q000158,40.465333000014425,32.780709000007846,0.07770900000991787,4468.974000000003,4542.297751000035
Q000159,28.522459000015488,21.202541999997493,0.04862500000513137,4192.061832999997,4241.835459000015
Q000160,37.57095800000343,32.027166999995416,0.06233300001667885,4619.692750000013,4689.353208000029
Q000161,41.02054100002306,33.26774999999316,0.06712499998684507,5569.558375000014,5643.913791000017
Q000162,40.873417000000245,30.64000000000533,0.053917000002456916,4519.072666999989,4590.640000999998
Q000163,38.68720899998834,33.94850000000815,0.05495799999266637,5300.09666700002,5372.787334000009
Q000164,40.66766700000812,35.179582999973036,0.07775000000265209,4834.958207999989,4910.883207999973
Q000165,28.705709000007573,27.17091700000651,0.05600000000072214,4880.992166999988,4936.924793000002
Q000166,55.82145800002536,31.160334000048806,0.10570899996764638,4888.4051669999735,4975.492668000015
Q000167,116.38666600003944,47.27337500003159,0.08466599996381774,6307.640833999983,6471.385541000018
Q000168,65.08679199998824,48.91120799999271,0.08133299996870846,4671.39508300005,4785.474416
Q000169,669.0907500000094,38.977832999989914,0.18116600000439576,6404.063249999979,7112.312998999983
Q000170,74.0681249999966,53.50741699999162,0.10079200001200661,6593.490375000045,6721.166709000045
Q000171,162.72579100001394,50.10433299997885,0.21408300000302916,5583.404916000007,5796.449123000002
Q000172,71.06787500003975,51.87362499998471,0.06820800001605676,6156.633624999984,6279.6433330000245
Q000173,62.72370799996452,44.424125000034564,0.07137500000453656,4527.952332999974,4635.171540999978
Q000174,32.78237500001069,31.425542000022233,0.06820900000548136,4870.094333999987,4934.370460000026
Q000175,63.21341700004268,42.728707999970084,0.06495799999584051,4922.551833999989,5028.558916999998
Q000176,33.00754099996084,36.1942499999941,0.05020800000465897,4683.558500000004,4752.810498999963
Q000177,78.36537499997576,30.100833999995302,0.06849999999758438,4326.074790999996,4434.609499999965
Q000178,27.515375000007225,27.31354200000169,0.049666999984765425,5342.796042000032,5397.6746260000255
Q000179,47.76208300000917,40.193541000007826,0.06087499997420309,5336.805666000032,5424.822165000023
Q000180,48.138832999995884,26.79808300001696,0.06462499999315696,4683.952083999998,4758.953625000004
Q000181,33.69750000001659,42.219583000019156,0.057792000006884336,4860.829666999962,4936.804542000004
Q000182,43.8121249999881,32.528042000024016,0.08145900000045003,4847.115334000023,4923.536960000036
Q000183,24.42670900001076,26.41225000002123,0.05662500001335502,4714.873791999991,4765.769376000037
Q000184,32.807249999962096,27.527583999983563,0.07275000001527587,4990.488124999956,5050.895708999917
Q000185,42.4911659999907,25.872874999947726,0.08224999999129068,4509.1389159999835,4577.585206999913
Q000186,42.77341699997805,40.408374999969965,0.05912500000704313,4361.061209000013,4444.302125999968
Q000187,59.11145800001805,34.807999999998174,0.06504200001700156,5905.839832999959,5999.824332999992
Q000188,48.98295899999994,30.49216599998772,0.05308400000103575,5772.2785839999915,5851.80679299998
Q000189,85.84133400000837,43.50612500002171,0.0665000000026339,5061.886833000017,5191.300792000049
Q000190,54.11558299999797,39.0562500000442,0.06150000001525768,4673.887540999999,4767.120874000057
Q000191,49.51612500002511,41.84150000003228,0.06520800002363103,5916.472042000009,6007.894875000091
Q000192,235.23070800001733,186.63483299997097,0.05724999999756619,5760.460582999996,6182.383373999983
Q000193,64.77441699996689,55.399166000029254,0.0895000000014079,6259.923375000028,6380.186458000026
Q000194,56.52091600001086,47.18583400000398,0.23350000003574678,6785.0677499999965,6889.008000000047
Q000195,50.08337499998561,40.57670800000324,0.07591600001433108,4928.328708000037,5019.0647070000405
Q000196,93.36425000003601,197.75279200001705,0.08241699998734475,5999.420291000035,6290.619750000075
Q000197,51.18495799996481,69.8793329999603,0.3438749999986612,6908.284957999967,7029.693123999891
Q000198,85.98116599995365,59.51408399999991,0.0657920000435297,5286.565749999965,5432.126791999963
Q000199,75.04399999999123,43.900333000010505,0.04995900002313647,4840.690291999977,4959.684584000001
Q000200,33.15629200000103,33.52187499996262,0.0539159999561889,5313.295792000019,5380.027874999939
Q000201,71.19225000002416,49.89262499998404,0.07279199996901298,6597.923874999992,6719.081541999969
Q000202,74.96237499998415,44.09758300005251,0.09258300002557007,7370.83237500002,7489.984916000082
Q000203,59.20183400002088,40.89950000002318,0.10745800000222516,7494.843290999996,7595.052083000042
Q000204,67.2033750000196,46.48787500002527,0.08137499997928899,7619.554457999982,7733.3270830000065
Q000205,327.2639580000032,85.52716599996302,0.10487499997680061,5504.893333000041,5917.789331999984
Q000206,49.07929199998762,39.09470799999326,0.05041700001129357,5224.537917000021,5312.762334000013
Q000207,48.62362499994788,40.64637499999435,0.08091699999113189,4990.469874999973,5079.820791999907
Q000208,45.61100000000806,41.63241700001663,0.08695800005398269,5506.577791999973,5593.908167000051
Q000209,76.95824999996148,51.61979199999678,0.0687909999896874,4585.870417000024,4714.517249999972
Q000210,47.28899999997793,42.04675000005409,0.059208999971360754,5178.28800000001,5267.6829590000125
Q000211,113.26337500008776,44.29279200007841,0.06783300000279269,4710.065583999949,4867.689584000118
Q000212,43.895874999975604,38.28945800000838,0.05687500004114554,4564.443582999957,4646.685790999982
Q000213,46.572416000003614,49.83229200001915,0.10387500003616879,5684.286541999995,5780.795125000054
Q000214,57.225625000000946,38.459291999970446,0.0674159999789481,4663.933916000019,4759.686248999969
Q000215,37.852250000014465,36.57820899991293,0.04558299997370341,5761.840042000017,5836.316083999918
Q000216,63.78133300006539,48.079374999929314,0.1030419999779042,6669.333292000033,6781.297042000006
Q000217,67.34679100009089,43.680500000050415,0.06762500004242611,6925.355416000002,7036.450332000186
Q000218,76.78450000003068,50.18241699997361,0.08304200002839934,5119.636582999988,5246.68654200002
Q000219,68.29045799997857,52.85025000000587,0.07179099998211314,9586.65458300004,9707.867082000006
Q000220,211.846874999992,63.07216699997298,0.14299999998002022,7337.551416999986,7612.613458999931
Q000221,61.807625000028565,45.05312500009495,0.06545899998400273,5714.933333999966,5821.859543000073
Q000222,74.41387500000474,60.67412499999136,0.2885839999180462,4951.101207999955,5086.477791999869
Q000223,90.27316700007759,53.51408400008495,0.07358300001669704,5020.933790999948,5164.794625000127
Q000224,50.158915999986675,49.377375000062784,0.07195900002443523,5375.663542000098,5475.271792000171
Q000225,50.6715000000213,36.92816700004187,0.055125000017142156,4660.741625000014,4748.3964170000945
Q000226,58.08745899992118,45.01762500001405,0.10037499998816202,5419.554250000033,5522.759708999956
Q000227,64.78774999993675,52.21758300001511,0.19304200009173655,4856.208917000004,4973.407292000047
Q000228,55.112750000034794,39.20800000003055,0.07429099991895782,7035.121833999938,7129.516874999922
Q000229,68.66349999995691,50.37395800002287,0.09795799996936694,5609.675625000023,5728.811040999972
Q000230,52.16995800003588,49.67558399994232,0.04891700007192412,6231.7016670000385,6333.596126000089
Q000231,71.97566699994695,47.304125000096064,0.0791669999671285,5771.543167000004,5890.9021260000145
Q000232,90.04541599995264,49.52070800004549,0.09820799994031404,5421.050792000074,5560.715124000012
Q000233,66.4883340000415,54.21424999997271,0.09050000005572656,5039.921166999989,5160.7142510000585
Q000234,69.16424999997162,46.34741600000325,0.06820800001605676,4659.199833000002,4774.779706999993
Q000235,60.88204200000291,47.17700000003333,0.06566699994436931,7858.263000000079,7966.38770900006
Q000236,50.18045799999982,56.510916999968686,0.061417000097208074,5139.099624999972,5245.852417000037
Q000237,75.5924169999389,52.06799999996292,0.11879199996656098,5033.860541999957,5161.639750999825
Q000238,54.63958400002866,38.74916699999176,0.05962499994893733,4988.439292000066,5081.887668000036
Q000239,27.65983300002972,21.307374999992135,0.05191699995066301,4829.629708000084,4878.648833000057
Q000240,26.60187499998301,22.096499999975094,0.05108300001666066,4963.162708000027,5011.912166000002
Q000241,46.659708999982286,27.286249999974643,0.08133300002555188,14447.832000000062,14521.859292000045
Q000242,72.65274999997473,88.77800000004754,0.07362500002727757,7000.9144590000005,7162.41883400005
Q000243,42.174084000066614,40.079249999962485,0.11212499998691783,7824.8155,7907.180959000016
Q000244,53.775416999997105,37.34833300006812,0.1069169999254882,4609.044791999963,4700.275458999954
Q000245,30.965749999950276,38.60116600003494,0.06412499999441934,10041.297915999963,10110.928956999942
Q000246,69.19708300006278,83.82349999999406,0.08216599997012963,5647.5655000000415,5800.6682490000685
Q000247,68.86774999998124,40.957999999932326,0.07487499999569991,10126.023457999963,10235.924082999873
Q000248,31.98416600002929,43.47316700000192,0.16329200002473954,4412.29450000003,4487.915125000086
Q000249,44.092916999943554,25.58366699997805,0.38858300001720636,4195.595167000079,4265.660334000017
Q000250,32.97520800003895,33.442832999980965,0.05154099994797434,4565.651000000003,4632.12058199997
Q000251,75.97699999996621,102.49212500002614,0.17400000001543958,4582.204416999957,4760.847541999965
Q000252,41.29475000002003,23.80179199997201,0.06233299995983543,7696.222292000016,7761.381166999968
Q000253,66.32762500009903,35.53449999992608,0.0994170000012673,4708.042542000044,4810.00408400007
Q000254,35.30645899991214,25.800874999958978,0.05179200002203288,4254.029417000083,4315.188542999977
Q000255,25.00729100006538,22.990875000004962,0.064917000031528,5916.302083000005,5964.365166000107
Q000256,52.03679099997771,29.18975000000046,0.06325000003926107,7713.845375000005,7795.135166000023
Q000257,50.15774999992573,33.56824999991659,0.06429200004731683,5526.271500000007,5610.061791999897
Q000258,42.169750000084605,29.0596249999453,0.07270799994785193,6045.937500000036,6117.239583000014
Q000259,65.15679199992519,32.71945799997411,0.14629199995397357,5719.129290999945,5817.151832999798
Q000260,618.9198750000742,74.43995800008452,0.04683400004523719,5644.121541000004,6337.528208000208
Q000261,38.4095829999751,34.69649999999547,0.09633299998768052,4282.650666999984,4355.853082999943
Q000262,77.98758299998099,42.09320799998295,0.07287500000074942,5743.21441699999,5863.368082999955
Q000263,65.48654199991688,48.96191700004238,0.08441599993602722,5451.20370799998,5565.736582999875
Q000264,104.38666599998214,113.62483300001713,0.13512500004253525,5811.51941600001,6029.666040000052
Q000265,86.47441699997671,25.169208999955117,0.07791699999870616,4770.679707999989,4882.401250999919
Q000266,43.94766699999764,28.772375000016837,0.06016700001509889,4842.0219160000215,4914.802125000051
Q000267,29.26850000005743,20.147207999912098,0.056666999967092124,5193.264542000065,5242.736917000002
Q000268,49.22179100003632,34.60124999992331,0.12662500000715227,5410.3987909999205,5494.348456999887
Q000269,58.371041999976114,40.33670799992706,0.10045800001989846,6009.238707999998,6108.046915999921
Q000270,62.09524999997029,44.91695799993067,0.22812499992141966,5244.727458000057,5351.967790999879
Q000271,68.86108399999102,85.48491600004127,0.7009999999354477,5297.444125000084,5452.491125000051
Q000272,67.87695800005622,65.81162499992388,0.0676669999393198,5052.524875000017,5186.281124999937
Q000273,79.76733300006345,57.87337499998557,0.08708400002888084,4534.40179100005,4672.129583000128
Q000274,55.327125000076194,45.88191599998481,0.060291999943729024,5407.810708000056,5509.080041000061
Q000275,49.443584000073315,34.22062499998901,0.06154099992272677,6486.841207999987,6570.566957999972
Q000276,112.50808299996606,55.547000000046864,0.07587499999317515,5507.946000000061,5676.076958000067
Q000277,91.48958399998719,38.51516700001412,0.06866599994737044,4351.880000000051,4481.953417
Q000278,105.47754100002749,51.545791999956236,0.0588330000255155,4346.153208999908,4503.235374999917
Q000279,53.96429100005662,39.41733400006342,0.06254100003388885,4807.329417000005,4900.773583000159
Q000280,49.50754200001484,40.01620799999728,0.060084000097049284,5437.1566670000675,5526.740501000177
Q000281,91.72183399994083,69.55945800007157,0.08212500006266055,11703.09204099999,11864.455458000066
Q000282,75.19108299993604,44.33941699994648,0.07183399998211826,5674.442250000084,5794.044583999948
Q000283,78.42608300006759,59.02995799999644,0.05954100004146312,5693.164417000048,5830.679999000154
Q000284,78.41579099999763,46.52495799996359,0.12045899995882792,4590.732041000024,4715.793248999944
Q000285,55.786541999964356,96.77379100003236,0.192709000089053,4872.989999999959,5025.743042000045
Q000286,85.4663329999994,60.81270899994706,0.1163749999477659,5036.968042000012,5183.3634589999065
Q000287,57.9189589999487,41.93895799994607,0.1262499999938882,8472.968458000083,8572.952624999973
Q000288,66.72920799996973,50.78029100002368,0.08441699992545182,5631.582374999994,5749.176290999912
Q000289,107.73362500003714,62.509792000014386,0.1328339999417949,6011.7740829999775,6182.150333999971
Q000290,86.75304199994116,54.17912500001876,0.07066700004543236,7118.348833000027,7259.351667000033
Q000291,470.58291700000154,73.9163749999534,0.08083299996997084,5075.781249999977,5620.361374999902
Q000292,56.22612499996649,35.08320799994635,0.05433299998003349,4891.167500000051,4982.531165999944
Q000293,53.46250000002328,31.062000000019907,0.060208000036254816,4698.261499999944,4782.846208000024
Q000294,76.10183299993878,50.940583000055994,0.04991599996628793,7782.298625000067,7909.390957000028
Q000295,72.05375000012282,44.091833000038605,0.05787499981124711,5428.761709000128,5544.9651670001
Q000296,50.397125000017695,49.283333000175844,0.05337500010682561,5910.767249999935,6010.501083000236
Q000297,63.46316700000898,71.0551250001572,0.0916660001166747,4618.917750000037,4753.52770800032
Q000298,40.21787500005303,24.138708999998926,0.05912500000704313,4770.060332999947,4834.476042000006
Q000299,24.238290999846868,19.564375000072687,0.04837500000576256,4297.380499999917,4341.231540999843
Q000300,46.40500000004977,27.540332999933526,0.07749999986117473,6617.491958999835,6691.51479199968
Q000301,76.57508299985238,42.0731250001154,0.06966699993427028,12515.89058400009,12634.608458999992
Q000302,41.873249999980544,40.85866699983853,0.07733300003565091,6378.608540999949,6461.417790999803
